media,date,title,article_original,url,tokenized_sents,sim,simcount
조선일보,2020-01-02,150만명 몰린  타임스스퀘어 새해 무대도 BTS, 2012년 싸이에 이어 두 번째 ABC방송 라이브 쇼에서 생중계 전 지구를 홀린 그룹입니다 사회자의 소개와 함께 방탄소년단BTS이 모습을 드러냈다. 2019년의 마지막 날 미국 뉴욕 맨해튼 타임스스퀘어 무대에 선 것이다. 12월 31일현지 시각 저녁 열리는 타임스스퀘어 볼드롭대형 크리스털 볼이 신년 카운트다운과 함께 떨어지는 행사을 보기 위해 몰려든 사람들로 이곳은 오전부터 부산스러웠다. 매년 이날만 되면 최소 100만명이 찾는 곳이지만 올해는 BTS 때문에 열기가 더욱 뜨거웠다. 뉴욕경찰NYPD은 이날 몰린 인파가 150만명이라고 추정했다. 한국 가수로 타임스스퀘어 새해맞이 무대에 오른 건 2012년 싸이에 이어 두 번째다. BTS는 밤 10시 38분부터 8분간 열정적인 춤과 노래로 시선을 사로잡았다. 8년 전 100만 인파가 싸이의 강남스타일에 맞춰 말춤을 췄던 것처럼 이날 타임스스퀘어에 모인 전 세계 아미BTS 팬들은 BTS가 작은 것들을 위한 시와 Make It Right를 부를 때 야광봉을 흔들며 한국어로 떼창을 선사했다. 공연을 마친 뒤 리더 RM은 여섯 살 때부터 나 홀로 집에 같은 영화에서 보던 광경이 눈앞에 있다며 감격했다. 멤버들은 한목소리로 해피 뉴 이어를 외쳤다. BTS 공연은 미국 최대 새해맞이 라이브 쇼인 ABC방송의 뉴 이어스 로킹 이브New Years Rocking Eve를 통해서도 생중계됐다. 최정상급 가수들만 출연하는 유명 프로그램이다. 올해는 BTS 외에 컨트리 가수 샘 헌트와 싱어송 라이터 앨러니스 모리세트가 무대에 섰다. BTS는 2017년 사전 녹화를 통해 할리우드 무대에 출연했지만 타임스스퀘어 무대에 직접 선 것은 이번이 처음이다. 행사를 공동 진행한 라이언 시크레스트는 올해 타임스스퀘어의 절반은 BTS 팬으로 채워질 것이라고 언급했다. BTS의 인기를 입증하듯 이날 오후부터 타임스스퀘어 주변 곳곳에선 BTS 노래가 흘러나왔고 행인들이 노래에 맞춰 몸을 흔들었다. 새벽 1시부터 줄 서 기다렸다는 에블린 잭슨은 당연히 BTS를 보러 왔다며 그들은 재능이 넘치고 멋지고 사려 깊고 이루 말할 수 없다고 했다. 뉴욕매거진은 BTS가 한 해의 마지막 날 타임스스퀘어를 자신들의 거대한 콘서트장처럼 보이게 만들었다고 보도했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=023&aid=0003497448,"['방송', '라이브', '생중계', '지구', '그룹', '사회자', '소개', '방탄', '모습', '마지막', '미국', '뉴욕', '맨해튼', '타임스스퀘어', '무대', '현지', '시각', '저녁', '타임스스퀘어', '드롭대형', '크리스털', '신년', '카운트다운', '행사', '사람', '오전', '이날', '최소', '만명', '올해', '열기', '뜨겁', '뉴욕', '이날', '인파', '만명', '한국', '가수', '타임스스퀘어', '새해맞이', '무대', '열정적', '노래', '시선', '인파', '강남스타일', '이날', '타임스스퀘어', '세계', '야광봉', '한국어', '공연', '리더', '영화', '광경', '눈앞', '멤버', '한목소리', '해피', '공연', '미국', '최대', '새해맞이', '라이브', '방송', '로킹', '생중계', '정상급', '가수', '유명', '프로그램', '올해', '컨트리', '가수', '헌트', '싱어송', '라이터', '모리세트', '무대', '섰다', '사전', '녹화', '할리우드', '무대', '타임스스퀘어', '무대', '이번', '처음', '행사', '공동', '진행', '라이언', '시크레', '올해', '타임스스퀘어', '절반', '인기', '이날', '오후', '타임스스퀘어', '주변', '곳곳', '노래', '행인', '노래', '새벽', '에블린', '잭슨', '재능', '멋지', '사려', '뉴욕매거진', '마지막', '타임스스퀘어', '자신', '거대', '콘서트장']","1, 2",2
조선일보,2020-01-02,방탄소년단 CNN 선정 2010년대 음악 변화시킨 아티스트, 방탄소년단BTS이 미국 CNN 선정 2010년대 음악을 변화시킨 10대 아티스트에 선정됐다. 12월 31일현지시각 CNN은 자신들의 음악 장르는 물론 스스로를 재창조하고 인상적인 영향력을 행사하면서 음악산업의 변화를 이끈 아티스트 톱 10을 선정해 발표했다. BTS는 비욘세 켄드릭 라마 프랭크 오션 레이디 가가 드레이크 메트로 부민 테일러 스위프트 솔란지 카니예 웨스트 등과 함께 톱 10에 뽑혔다. CNN은 BTS에 대해 K팝을 미국에 대중화시켰고 K팝을 주류음악mainstream으로 이끌었다며 이들의 음악이 2010년대 말미에 부상한만큼 미국인들 사이에서 2020년대 K팝은 더 저변을 넓힐 수 있을 것이라고 말했다. 이어 당신은 BTS의 음악을 전혀 들어보지 못했거나 그들의 빅 팬 중 한명일 수 있다면서 그러나 어느 쪽이든 그들의 영향력을 부정할 수 없다고 말했다. 그러면서 BTS가 2018년 러브 유어셀프 전 티어LOVE YOURSELF  Tear로 K팝 앨범 최초로 미국 빌보드 200 차트에서 1위를 차지했으며 이후 한 해에 3차례나 빌보드 200차트 1위에 오른 사실을 강조하면서 미국을 포함해 전 세계에서 수백만장의 앨범 판매를 기록했다고 소개했다. CNN은 2009년 원더걸스가 노바디로 2012년 싸이가 강남 스타일로 빌보드 차트에서 성과를 거뒀던 사실을 돌아보며 K팝은 늘 아시아에서 큰 인기를 누렸지만 미국 시장을 뚫기 위해 분투해왔다며 BTS가 모두를 압도적으로 제쳤다고 평가했다. 한편 방탄소년단은 이날 밤 뉴욕 타임스스퀘어에서 진행된 ABC방송의 새해맞이 라이브 무대 뉴 이어스 로킹 이브 2020New Years Rocking Eve에 올라 K팝의 위용을 다시금 과시했다. 행사를 진행한 방송인 라이언 시크레스트는 전 지구를 홀린 그룹이라고 소개했고 BTS는 8분간 히트곡 2곡을 선보이며 한국어 떼창과 함께 엄청난 환호를 받았다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=023&aid=0003497666,"['방탄', '미국', '선정', '음악', '변화', '아티스트', '자신', '음악', '장르', '스스로', '재창조', '인상적', '영향력', '음악산업', '변화', '아티스트', '라마', '프랭크', '오션', '레이디', '드레이크', '메트로', '부민', '테일러', '스위프트', '카니예', '웨스트', '등과', '미국', '주류', '음악', '말미', '부상', '미국인', '사이', '저변', '음악', '명일', '영향력', '러브', '유어셀프', '앨범', '최초', '미국', '빌보드', '차트', '이후', '차례', '빌보드', '차트', '사실', '미국', '세계', '장의', '앨범', '판매', '원더걸스', '노바디', '강남', '스타일', '빌보드', '차트', '성과', '사실', '아시아', '인기', '미국', '시장', '모두', '압도적', '방탄소년단', '이날', '뉴욕', '타임스스퀘어', '방송', '새해맞이', '라이브', '무대', '로킹', '이브', '위용', '행사', '진행', '방송인', '라이언', '시크레', '지구', '그룹', '히트곡', '한국어', '떼창과', '엄청나', '환호']",0,1
조선일보,2020-01-03,방탄소년단 새앨범 작업중 새해도 K팝 인베이전 이어진다, 트와이스  도쿄돔 공연 블랙핑크도 새앨범 예정 경자년 새해에도 K팝 스타들의 세계 무대 공략은 계속될 전망이다. 특히 지난해 전 세계적인 신드롬을 일으켰던 방탄소년단BTS의 새앨범과 투어가 시작되고 트와이스 블랙핑크 등도 활동에 박차를 가한다. 우선 가장 큰 관심사는 세계적 그룹 방탄소년단의 컴백이다. 지난해 4월 맵 오브 더 솔 페르소나Map of the Soul Persona 앨범으로 맵 오브 더 솔영혼의 지도 연작을 시작한 방탄소년단은 최근 새 앨범을 작업 중이라고 알리며 아미팬클럽들의 기대감을 끌어올렸다. 이번 연작을 통해 자아 찾기라는 한층 깊이있는 화두를 제시한 방탄소년단이 새 앨범에 어떤 이야기를 담았을지 세계적 관심이 쏠린다. 또 소속사 빅히트엔터테인먼트가 지난달 24일 공식 SNS에 투어TOUR라고 적힌 티저 이미지와 2020년 4월. 계속 주목해 달라는 문구를 올려 다음 행보에 무성한 관측을 불렀다. 방탄소년단은 뉴욕 타임스스퀘어 새해맞이 무대에 오르며 최대 2500만명의 미국 시청자에게 새해 벽두부터 존재감을 알렸다. 특히 포스트 말론 등 주요 출연진만 선 카운트다운 무대에 함께해 방탄소년단의 국제적 위상을 보여줬다는 평가다. 걸그룹 트와이스는 3월 일본 도쿄돔에서 월드투어 트와이스라이츠 추가 공연을 연 뒤 서울 체조경기장 공연으로 대미를 장식한다. 트와이스는 최근 빌보드 인터뷰에서 2020년 활동에 대해 콘서트 투어 새 앨범 등 많은 즐거운 일들을 계획하고 있다고 소개했다. 블랙핑크도 일본 3대 돔 투어와 함께 연초 컴백을 목표로 새 앨범을 작업 중이다. 이들은 이달 오사카 교세라돔 다음달 후쿠오카 야후 오크돔 무대에 선다. 탄탄한 해외 팬덤을 구축해 수출형 아이돌로 평가받는 몬스타엑스도 2월 미국에서 첫 정규 앨범을 낸다. 영어 앨범인 만큼 미국 청자들과 접점을 넓히는 기회가 될 것으로 보인다. 신진 그룹들의 해외시장 공략도 주목할 만하다. 개성적 컨셉의 걸그룹 여자아이들은 미국 현지 에이전시 및 홍보회사와 계약하고 올해 중 미국 진출을 준비한다. 지난해 가장 주목받은 신인으로 꼽힌 걸그룹 있지ITZY는 지난해 아시아에 이어 이달엔 미국 주요 도시에서 쇼케이스를 연다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=023&aid=0003497806,"['트와이스', '도쿄돔', '공연', '블랙핑크', '앨범', '예정', '경자', '새해', '스타', '세계', '무대', '공략', '전망', '지난해', '세계적', '신드롬', '방탄', '새앨범', '투어', '트와이스', '블랙핑크', '활동', '관심사', '세계적', '그룹', '방탄소년단', '컴백', '지난해', '오브', '앨범', '오브', '솔영혼', '지도', '연작', '시작', '방탄소년단', '최근', '앨범', '작업', '아미팬클럽', '기대감', '이번', '연작', '깊이', '화두', '제시', '방탄소년단', '앨범', '이야기', '세계적', '관심', '소속사', '빅히트엔터테인먼트', '지난달', '공식', 'SNS', '투어', '이미지', '문구', '다음', '행보', '무성', '관측', '방탄소년단', '뉴욕', '타임스스퀘어', '새해맞이', '무대', '최대', '만명', '미국', '시청자', '새해', '벽두', '존재감', '포스트', '말론', '주요', '출연진', '카운트다운', '무대', '방탄소년단', '국제적', '위상', '평가', '그룹', '트와이스', '일본', '도쿄돔', '월드투어', '트와이스라이츠', '추가', '공연', '서울', '체조경기장', '공연', '대미', '트와이스', '최근', '빌보드', '인터뷰', '활동', '콘서트', '투어', '앨범', '즐겁', '계획하', '블랙핑크', '일본', '투어', '연초', '컴백', '목표', '앨범', '작업', '이달', '오사카', '교세라돔', '다음달', '후쿠오카', '야후', '오크돔', '무대', '해외', '팬덤', '수출', '아이돌', '평가', '스타엑스', '미국', '정규', '앨범', '영어', '앨범', '미국', '청자', '접점', '기회', '신진', '그룹', '해외시장', '공략', '개성적', '컨셉', '걸그룹', '여자아이', '미국', '현지', '에이전시', '홍보회사', '계약하', '올해', '미국', '진출', '지난해', '주목', '신인', '그룹', '지난해', '아시아', '이달', '미국', '주요', '도시', '쇼케이스']","8, 26, 5, 25, 6, 13, 7",7
조선일보,2020-01-07,BTS 상표권 분쟁 일단락 신세계 상표권 포기 방탄소년단 응원, BTS 상표권을 두고 그룹 방탄소년단BTS 소속사 빅히트엔터테인먼트이하 빅히트와 분쟁을 벌이던 신세계가 상표권 포기 의사를 밝히며 갈등이 일단락 됐다. 7일 신세계는 신세계백화점은 BTS와 관련된 모든 상표권을 포기하며 한류문화를 대표하는 방탄소년단의 활동을 응원한다고 밝혔다. 이로써 빅히트와 신세계 간 BTS 상표권을 두고 벌인 공방이 마무리됐다. 양 측 간 갈등이 벌어진 것은 신세계가 자사 의류 편집숍인 분더샵BOON THE SHOP의 상표권을 영문 머릿글자를 딴 BTS로 등록하면서 시작됐다. 방탄소년단의 영문 명칭인 BTS와 충돌하게 된 것이다. 빅히트는 방탄소년단의 데뷔 한 달 전인 2013년 5월 BTS 상표권을 최초 출원했다. 그러나 의류에 대한 상표권 출원 신청은 기각됐다. 이미 등록돼 있던 신한코퍼레이션의 BTS BACK TO SCHOOL 상표권과 유사하다는 이유에서였다. 문제는 2017년 신세계가 자사 편집숍인 분더샵BOON THE SHOP의 약자인 BTS의 상표권을 출원신청하며 발생했다. 신세계 역시 처음에는 기등록된 신한코퍼레이션의 상표권으로 인해 출원 신청이 기각됐으나 이후 신한코퍼레이션이 소유한 2건의 BTS 상표권을 사들여 의류영역에서 BTS 상표권을 확보했다. 빅히트는 즉각 BTS가 방탄소년단의 이름으로 널리 알려져 있는 상황에서 신세계가 BTS 상표권을 보유한다는 것은 비상식적이라고 반발하며 지난 2018년 7월 특허심판원에 공고 결정에 대한 이의를 제기했다. 특허청은 빅히트 측의 이의 제기를 받아들여 2018년 12월 신세계의 BTS 상표 출원을 거절했다. 그러자 신세계는 지난해 2월 이 결정에 불복해 재심사를 요청하며 BTS는 영문 이니셜일 뿐이며 BTS의 저명성 판단은 신세계의 상표권 출원 당시인 2017년 4월 기준으로 해야한다고 주장했다. 그러나 특허청은 이를 받아들이지 않고 2019년 말 신세계의 청구를 최종 기각했다. 이에 대해 신세계는 빅히트가 청구한 불사용취소심판 거절결정불복심판 등에 모두 추가 의견을 제출했다. 빅히트 측 역시 방탄소년단과 연관된 상표를 마구잡이로 사용하거나 제3자가 권리를 획득하고자 하는 시도를 심각한 문제로 인식하고 있다며 방탄소년단의 명칭인 BTS를 다른 기업이 독점하고 소유할 수 없도록 모든 역량을 동원해 권리를 확보할 방침이라고 강력대응 의사를 밝히기도 했다. 그러나 해당 분쟁이 알려진 이후 신세계가 상표권 포기 의사를 밝히며 더 이상의 법적 공방 없이 마무리될 수 있게 됐다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003498697,"['상표', '그룹', '소속사', '빅히트엔터테인먼트이하', '빅히트', '분쟁', '신세계', '상표', '포기', '의사', '갈등', '일단락', '신세계', '신세계백화점', '상표', '한류문화', '방탄소년단', '활동', '빅히트', '신세계', '상표', '공방', '갈등', '신세계', '자사', '의류', '편집숍', '상표', '영문', '머릿글자', '방탄소년단', '영문', '명칭', '빅히트', '방탄소년단', '데뷔', '상표', '최초', '의류', '상표', '출원', '신청', '신한코퍼레이션', '상표', '이유', '문제', '신세계', '자사', '편집숍', '약자', '상표', '출원신청', '신세계', '처음', '등록', '신한코퍼레이션', '상표', '출원', '신청', '이후', '신한코퍼레이션', '소유한', '상표', '의류영역', '상표', '빅히트', '방탄소년단', '이름', '상황', '신세계', '상표', '상식', '특허심판원', '공고', '결정', '이의', '제기', '특허청', '빅히트', '이의', '제기', '신세계', '상표', '출원', '신세계', '지난해', '결정', '재심사', '영문', '이니셜', '저명', '판단', '신세계', '상표', '출원', '당시인', '기준', '특허청', '신세계', '청구', '최종', '신세계', '빅히트', '청구', '사용취소심판', '거절결정불복심판', '추가', '의견', '빅히트', '방탄소년단', '상표', '마구잡이', '권리', '시도', '심각', '문제', '인식하', '방탄소년단', '명칭', '기업', '역량', '권리', '방침', '대응', '의사', '해당', '분쟁', '이후', '신세계', '상표', '포기', '의사', '이상', '법적', '공방']",4,1
한겨레,2020-01-07,신세계 BTS 상표권 모두 포기, 방탄소년단BTS 소속사 빅히트엔터테인먼트와 비티에스BTS 상표권을 두고 분쟁 중이었던 신세계백화점이 BTS 관련 상표권을 모두 포기하기로 했다. 신세계백화점은 7일 BTS와 관련된 모든 상표권을 포기한다. 신세계는 한류 문화를 대표하는 방탄소년단의 활동을 응원한다고 밝혔다. 신세계백화점과 빅히트의 상표권 분쟁은 2018년부터 시작됐다. 빅히트는 방탄소년단의 데뷔 전인 2013년 5월 BTS 상표권을 출원하고 2015년 4월 의류에 대한 BTS 상표권 출원을 신청했는데 의류업체인 신한코퍼레이션이 전에 등록한 상표인 비티에스 백 투 스쿨BTS BACK TO SCHOOL과 유사하다는 이유로 기각됐다. 그러나 2018년 신세계가 자사 편집매장인 분더샵BOON THE SHOP의 약자인 BTS 상표권 취득을 위해 신한코퍼레이션의 상표권을 사들이면서 신세계와 빅히트가 BTS 의류 상표권을 둘러싸고 분쟁을 벌여왔다. 7일 신세계와 빅히트가 상표권 분쟁을 벌이고 있다는 보도가 나오자 신세계는 이날 오후 상표권을 포기하겠다는 입장을 냈다. 신세계 관계자는 분쟁을 지속하기보단 한류 문화의 대표 격인 방탄소년단을 지지한다는 대승적 차원에서 결정했다고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002480796,"['소속사', '빅히트엔터테인먼트', '상표', '분쟁', '신세계백화점', '관련', '상표', '신세계백화점', '상표', '신세계', '한류', '문화', '방탄소년단', '활동', '신세계백화점', '빅히트', '상표', '분쟁', '빅히트', '방탄소년단', '데뷔', '상표', '의류', '상표', '출원', '의류업체', '신한코퍼레이션', '등록', '상표', '비티에스', '이유', '신세계', '자사', '편집매장', '약자', '상표', '취득', '신한코퍼레이션', '상표', '신세계', '빅히트', '의류', '상표', '분쟁', '신세계', '빅히트', '상표', '분쟁', '보도', '신세계', '이날', '오후', '상표', '입장', '신세계', '관계자', '분쟁', '한류', '문화', '대표', '방탄소년단', '지지', '대승적', '차원']",3,1
조선일보,2020-01-08,방탄소년단 2월 21일 새 앨범 발매 9일부터 예약판매 시작, 그룹 방탄소년단BTS이 다음 달 21일 새 앨범으로 돌아온다. 소속사 빅히트엔터테인먼트는 8일 오전 0시 팬 커뮤니티 BTS 위버스 공지를 통해 오는 2월 21일 BTS 맵 오브 더 솔 7MAP OF THE SOUL 7이 발매된다고 밝혔다. 예약판매는 오는 9일부터 진행된다. 앞서 지난해 말 방탄소년단 리더 RM은 미국 연예매체 버라이어티 주최 시상식에서 좋은 소식은 우리가 새로운 음악 새로운 앨범을 작업하고 있다는 것이라며 가까운 미래에 여러분과 이를 공유할 수 있을 것으로 기대한다고 말한 바 있다. 방탄소년단의 새 앨범은 지난해 4월 맵 오브 더 솔 연작의 첫 앨범인 맵 오브 더 솔 페르소나MAP OF THE SOUL PERSONA 이후 약 10개월 만이다. 전작 맵 오브 더 솔 페르소나는 369만장의 판매고를 올리며 가온차트가 2011년 집계를 시작한 이래 최다 판매량을 기록했다. 빌보드 메인 앨범 차트인 빌보드 200 정상에도 오르며 국외에서도 각종 굵직한 기록을 남겼다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=023&aid=0003498875,"['그룹', '방탄', '다음', '앨범', '소속사', '빅히트엔터테인먼트', '오전', '커뮤니티', '공지', '오브', '예약판매', '지난해', '방탄소년단', '리더', '미국', '연예매체', '버라이어티', '주최', '시상식', '소식', '새롭', '음악', '새롭', '앨범', '가깝', '미래', '방탄소년단', '앨범', '지난해', '오브', '연작', '앨범', '오브', '이후', '전작', '오브', '페르소나', '판매고', '가온차트', '집계', '시작', '최다', '판매량', '빌보드', '메인', '앨범', '차트', '빌보드', '정상', '국외', '각종', '기록']","6, 7",2
경향신문,2020-01-08,방탄소년단 2월21일 새 앨범으로 돌아온다, 그룹 방탄소년단BTS이 다음 달 21일 새 앨범으로 돌아온다. 소속사 빅히트엔터테인먼트는 8일 오전 0시 팬 커뮤니티 BTS 위버스 공지를 통해 오는 2월21일 BTS 맵 오브 더 솔 7MAP OF THE SOUL 7이 발매된다고 밝혔다. 빅히트는 오는 9일부터 예약구매가 진행된다며 앨범 발매 관련 자세한 사항은 추후 BTS 위버스와 팬카페 공지로 안내된다고 덧붙였다. 방탄소년단 리더 RM은 지난해 말 미국 연예매체 버라이어티 주최 시상식에서 좋은 소식은 우리가 새로운 음악 새로운 앨범을 작업하고 있다는 것이라며 가까운 장래에 여러분과 공유할 것이 기대된다고 말한 바 있다. 방탄소년단의 새 앨범은 지난해 4월 맵 오브 더 솔 연작의 첫 앨범인 맵 오브 더 솔 페르소나MAP OF THE SOUL PERSONA 이후 약 10개월 만이다. 롤링스톤과 빌보드 등 외신도 신보 발매 소식을 보도하고 영국 오피셜차트도 사회관계망서비스SNS 계정에서 신보 예고를 전하는 등 세계적으로 관심이 집중됐다. 전작인 러브 유어셀프가 스스로 외우는 주문 혹은 세상을 향한 외침이었다면 맵 오브 더 솔은 내면 속 영혼의 지도를 찾는 데 주력한다. 팬들이 주는 사랑의 힘의 근원과 그늘 또 그 힘이 이끄는 내일에 대한 이야기를 담았다. 국내외 아미방탄소년단 팬들은 맵 오브 더 솔 페르소나에 이어 이번 앨범에는 또 어떤 메시지를 담겼을지 기대감을 공유했다. 방탄소년단이 이번 앨범으로 어떤 새로운 기록을 탄생시킬지에도 이목이 쏠린다. 맵 오브 더 솔 페르소나는 369만장 판매고를 올리며 가온차트가 2011년 집계를 시작한 이래 최다 판매량을 기록했다. 또 발매 직후 빌보드 메인 앨범 차트인 빌보드 200 정상에 진입하며 국외에서도 각종 굵직한 기록을 남겼다. 방탄소년단은 앞서 러브 유어셀프 전 티어LOVE YOURSELF  Tear와 러브 유어셀프 결 앤서LOVE YOURSELF  Answer까지 3장 앨범을 11개월 사이 빌보드 200 정상에 올려놨다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=032&aid=0002984968,"['그룹', '방탄', '다음', '앨범', '소속사', '빅히트엔터테인먼트', '오전', '커뮤니티', '공지', '오브', '빅히트', '예약구매', '앨범', '발매', '관련', '자세', '사항', '추후', '위버', '팬카페', '공지', '방탄소년단', '리더', '지난해', '미국', '연예매체', '버라이어티', '주최', '시상식', '소식', '새롭', '음악', '새롭', '앨범', '가깝', '장래', '방탄소년단', '앨범', '지난해', '오브', '연작', '앨범', '오브', '이후', '롤링스톤', '빌보드', '외신', '신보', '발매', '소식', '영국', '오피셜차트', '계정', '신보', '예고', '세계적', '관심', '전작', '러브', '유어셀프', '주문', '세상', '외침', '오브', '내면', '영혼', '지도', '사랑', '근원', '그늘', '내일', '이야기', '국내외', '아미방탄소년단', '오브', '페르소나', '이번', '앨범', '메시지', '기대감', '방탄소년단', '이번', '앨범', '새롭', '기록', '탄생', '이목', '오브', '페르소나', '판매고', '가온차트', '집계', '시작', '최다', '판매량', '발매', '직후', '빌보드', '메인', '앨범', '차트', '빌보드', '정상', '국외', '각종', '기록', '방탄소년단', '러브', '유어셀프', '러브', '유어셀프', '앨범', '사이', '빌보드', '정상']","7, 5",2
경향신문,2020-01-08,BTS 내달 21일 새 앨범 맵 오브 더 솔  7 발매, 그룹 방탄소년단BTS사진이 다음달 21일 새 앨범으로 돌아온다. 소속사 빅히트엔터테인먼트는 8일 0시 팬 커뮤니티 BTS 위버스 공지를 통해 오는 2월21일 BTS 맵 오브 더 솔 7MAP OF THE SOUL 7이 발매된다고 밝혔다. 빅히트는 9일부터 예약구매가 진행된다며 앨범 발매 관련 자세한 사항은 추후 BTS 위버스와 팬카페 공지로 안내된다고 덧붙였다. 방탄소년단의 새 앨범은 지난해 4월 맵 오브 더 솔 연작의 첫 앨범인 맵 오브 더 솔 페르소나 이후 약 10개월 만이다. 롤링스톤과 빌보드 등 외신도 신보 발매 소식을 보도하고 영국 오피셜차트도 사회관계망서비스SNS에서 신보 예고를 전하는 등 세계적으로 관심이 집중됐다. 방탄소년단이 이번 앨범으로 어떤 새 기록을 세울지도 주목된다. 맵 오브 더 솔 페르소나는 369만장이 판매되며 가온차트가 2011년 집계를 시작한 이래 최다 판매량을 기록했다. 또 발매 직후 빌보드 200 정상에 진입하는 등 각종 굵직한 기록을 남겼다. 방탄소년단은 앞서 러브 유어셀프 전 티어LOVE YOURSELF  Tear와 러브 유어셀프 결 앤서LOVE YOURSELF  Answer까지 앨범 3장을 빌보드 200 정상에 올려놨다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=032&aid=0002985068,"['그룹', '방탄소년단', '사진', '다음달', '앨범', '소속사', '빅히트엔터테인먼트', '커뮤니티', '공지', '오브', '빅히트', '예약구매', '앨범', '발매', '관련', '자세', '사항', '추후', '위버', '팬카페', '공지', '방탄소년단', '앨범', '지난해', '오브', '연작', '앨범', '오브', '페르소나', '이후', '롤링스톤', '빌보드', '외신', '신보', '발매', '소식', '영국', '오피셜차트', '사회관계망서비스SNS', '신보', '예고', '세계적', '관심', '방탄소년단', '이번', '앨범', '기록', '오브', '페르소나', '가온차트', '집계', '시작', '최다', '판매량', '발매', '직후', '빌보드', '정상', '각종', '기록', '방탄소년단', '러브', '유어셀프', '러브', '유어셀프', '앨범', '빌보드', '정상']","6, 5",2
